destination_airport_name,count
Bandaranaike International Colombo Airport,66
Luis Munoz Marin International Airport,44
Humberto Delgado Airport (Lisbon Portela Airport),22
Long Beach Airport (Daugherty Field),22
Blaise Diagne International Airport,22
