origin_airport_name,destination_airport_name,count
Athens Eleftherios Venizelos International Airport,John F Kennedy International Airport,16
Hong Kong International Airport,Amsterdam Airport Schiphol,16
Tangier Ibn Battuta Airport,Timişoara Traian Vuia Airport,16
General Mitchell International Airport,Phoenix Sky Harbor International Airport,16
