origin_airport_name,destination_airport_name,count
Vancouver International Airport,Singapore Changi Airport,16
Auckland International Airport,Guangzhou Baiyun International Airport,16
Adolfo Suárez Madrid–Barajas Airport,Dallas Fort Worth International Airport,16
Shanghai Pudong International Airport,Memphis International Airport,16
Daniel K Inouye International Airport,Seattle–Tacoma International Airport,16
Keflavik International Airport,Washington Dulles International Airport,16
