origin_airport_name,destination_airport_name,count
Tokyo Haneda International Airport,Hartsfield Jackson Atlanta International Airport,16
Hong Kong International Airport,London Heathrow Airport,64
Dublin Airport,Denver International Airport,16
Ninoy Aquino International Airport,San Francisco International Airport,16
Logan International Airport,Luis Munoz Marin International Airport,16
Mactan Cebu International Airport,Incheon International Airport,30
