origin_airport_name,destination_airport_name,count
Josep Tarradellas Barcelona-El Prat Airport,Calgary International Airport,16
Suvarnabhumi Airport,Fukuoka Airport,32
Noi Bai International Airport,Frankfurt Airport,16
Liège Airport,John F Kennedy International Airport,16
Phu Quoc International Airport,Incheon International Airport,16
Newark Liberty International Airport,San Francisco International Airport,16
