origin_airport_name,destination_airport_name,count
Frankfurt Airport,Bandaranaike International Colombo Airport,16
Adolfo Suárez Madrid–Barajas Airport,John F Kennedy International Airport,16
Tan Son Nhat International Airport,İstanbul Airport,16
Sheremetyevo International Airport,Khabarovsk Novy Airport,16
Dubai International Airport,Shanghai Pudong International Airport,16
