origin_airport_name,destination_airport_name,count
Suvarnabhumi Airport,Sydney Kingsford Smith International Airport,16
Soekarno-Hatta International Airport,Dortheys Hiyo Eluay International Airport,16
Noi Bai International Airport,Narita International Airport,16
Beijing Daxing International Airport,Hamad International Airport,16
