destination_airport_name,count
Bandaranaike International Colombo Airport,30
Luis Munoz Marin International Airport,20
Humberto Delgado Airport (Lisbon Portela Airport),10
Long Beach Airport (Daugherty Field),10
Blaise Diagne International Airport,10
