origin_airport_name,destination_airport_name,count
Charles de Gaulle International Airport,Hong Kong International Airport,13
İstanbul Airport,Kuala Lumpur International Airport,13
Amsterdam Airport Schiphol,Beijing Capital International Airport,13
Shenzhen Bao'an International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,13
