origin_airport_name,destination_airport_name,count
Singapore Changi Airport,London Heathrow Airport,65
Taiwan Taoyuan International Airport,Vancouver International Airport,26
Tokyo Haneda International Airport,London Heathrow Airport,13
Tan Son Nhat International Airport,Narita International Airport,18
