origin_airport_name,destination_airport_name,count
Cincinnati Northern Kentucky International Airport,Narita International Airport,13
Rome–Fiumicino Leonardo da Vinci International Airport,Washington Dulles International Airport,13
Ben Gurion International Airport,John F Kennedy International Airport,13
Zaragoza Airport,John F Kennedy International Airport,13
Phuket International Airport,Incheon International Airport,26
Carrasco General Cesáreo L. Berisso International Airport,Adolfo Suárez Madrid–Barajas Airport,13
Zaragoza Airport,General Felipe Ángeles International Airport,13
Leipzig/Halle Airport,Cincinnati Northern Kentucky International Airport,22
