origin_airport_name,destination_airport_name,count
Kansai International Airport,Helsinki Vantaa Airport,13
Newark Liberty International Airport,John Wayne Orange County International Airport,13
İstanbul Airport,Manas International Airport,13
Jaipur International Airport,Kuala Lumpur International Airport,9
