origin_airport_name,destination_airport_name,count
Munich Airport,Vancouver International Airport,13
Comodoro Arturo Merino Benítez International Airport,Murtala Muhammed International Airport,13
Val de Cans/Júlio Cezar Ribeiro International Airport,Fort Lauderdale Hollywood International Airport,13
Keflavik International Airport,Newark Liberty International Airport,13
