origin_airport_name,destination_airport_name,count
Zürich Airport,Hong Kong International Airport,11
Incheon International Airport,Sydney Kingsford Smith International Airport,22
Narita International Airport,Hamad International Airport,11
Rome–Fiumicino Leonardo da Vinci International Airport,San Francisco International Airport,11
Tokyo Haneda International Airport,San Francisco International Airport,11
Charles de Gaulle International Airport,Detroit Metropolitan Wayne County Airport,11
Tokyo Haneda International Airport,Suvarnabhumi Airport,11
Hong Kong International Airport,Malpensa International Airport,11
Hamad International Airport,Singapore Changi Airport,11
