origin_airport_name,destination_airport_name,count
San Francisco International Airport,Kempegowda International Airport,11
Malpensa International Airport,Narita International Airport,11
Sheremetyevo International Airport,Yakutsk Airport,11
Soekarno-Hatta International Airport,Beijing Capital International Airport,11
Daniel K Inouye International Airport,Los Angeles / Tom Bradley International Airport,22
Singapore Changi Airport,Shanghai Pudong International Airport,22
