origin_airport_name,destination_airport_name,count
Frankfurt Airport,Guangzhou Baiyun International Airport,11
Dallas Fort Worth International Airport,Shanghai Pudong International Airport,11
Ninoy Aquino International Airport,Los Angeles / Tom Bradley International Airport,11
Vancouver International Airport,Narita International Airport,11
William P Hobby Airport,Teterboro Airport,2
Los Angeles / Tom Bradley International Airport,Hartsfield Jackson Atlanta International Airport,2
