origin_airport_name,destination_airport_name,count
Charles de Gaulle International Airport,El Dorado International Airport,11
Kansai International Airport,Dubai International Airport,11
Warsaw Chopin Airport,John F Kennedy International Airport,11
Frankfurt Airport,John F Kennedy International Airport,11
Hong Kong International Airport,Frankfurt Airport,11
Dublin Airport,Logan International Airport,11
Václav Havel Airport Prague,Incheon International Airport,11
