origin_airport_name,destination_airport_name,count
İstanbul Airport,George Bush Intercontinental Houston Airport,11
Melbourne International Airport,Los Angeles / Tom Bradley International Airport,11
London Heathrow Airport,Dallas Fort Worth International Airport,28
Phoenix Sky Harbor International Airport,Kahului International Airport,11
Guangzhou Baiyun International Airport,Cairo International Airport,11
Phuket International Airport,Shanghai Pudong International Airport,11
Singapore Changi Airport,Sydney Kingsford Smith International Airport,11
Charles de Gaulle International Airport,Logan International Airport,11
