origin_airport_name,destination_airport_name,count
Frankfurt Airport,Dallas Fort Worth International Airport,18
Miami International Airport,Guarulhos - Governador André Franco Montoro International Airport,36
Seattle–Tacoma International Airport,Newark Liberty International Airport,18
