origin_airport_name,destination_airport_name,count
London Heathrow Airport,Shanghai Pudong International Airport,36
Josep Tarradellas Barcelona-El Prat Airport,El Dorado International Airport,18
Tokyo Haneda International Airport,İstanbul Airport,18
