origin_airport_name,destination_airport_name,count
Frankfurt Airport,Shanghai Pudong International Airport,54
Chubu Centrair International Airport,Cincinnati Northern Kentucky International Airport,36
İstanbul Airport,Chhatrapati Shivaji International Airport,36
Nursultan Nazarbayev International Airport,Malpensa International Airport,18
Soekarno-Hatta International Airport,Shanghai Pudong International Airport,36
OR Tambo International Airport,London Heathrow Airport,36
Logan International Airport,San Francisco International Airport,18
Seattle–Tacoma International Airport,Dallas Fort Worth International Airport,8
