origin_airport_name,destination_airport_name,count
İstanbul Airport,Toronto Lester B. Pearson International Airport,18
Auckland International Airport,Hong Kong International Airport,18
Phuket International Airport,Hamad International Airport,18
Los Angeles / Tom Bradley International Airport,Fort Lauderdale Hollywood International Airport,19
Suvarnabhumi Airport,Frankfurt Airport,18
Ontario International Airport,Philadelphia International Airport,13
Seattle–Tacoma International Airport,Pittsburgh International Airport,7
