origin_airport_name,destination_airport_name,count
Jomo Kenyatta International Airport,Indira Gandhi International Airport,18
Charlotte Douglas International Airport,General William J Fox Airfield,18
Beijing Capital International Airport,Sydney Kingsford Smith International Airport,13
