origin_airport_name,destination_airport_name,count
Hartsfield Jackson Atlanta International Airport,Tokyo Haneda International Airport,18
İstanbul Airport,Suvarnabhumi Airport,54
Adolfo Suárez Madrid–Barajas Airport,Palmerola International Airport / José Enrique Soto Cano Air Base,18
Washington Dulles International Airport,Miami-Opa Locka Executive Airport,18
Hong Kong International Airport,Luxembourg-Findel International Airport,18
