origin_airport_name,destination_airport_name,count
Frankfurt Airport,Shanghai Pudong International Airport,6
Chubu Centrair International Airport,Cincinnati Northern Kentucky International Airport,4
İstanbul Airport,Chhatrapati Shivaji International Airport,4
Nursultan Nazarbayev International Airport,Malpensa International Airport,2
Soekarno-Hatta International Airport,Shanghai Pudong International Airport,4
Tribhuvan International Airport,King Fahd International Airport,4
OR Tambo International Airport,London Heathrow Airport,4
Logan International Airport,San Francisco International Airport,2
Helsinki Vantaa Airport,Málaga-Costa del Sol Airport,2
