origin_airport_name,destination_airport_name,count
Copenhagen Kastrup Airport,Chicago O'Hare International Airport,2
İstanbul Airport,Incheon International Airport,2
Washington Dulles International Airport,Dubai International Airport,2
İstanbul Airport,Almaty International Airport,2
Hamad International Airport,Brisbane International Airport,2
