origin_airport_name,destination_airport_name,count
London Heathrow Airport,Harry Reid International Airport,4
Incheon International Airport,Addis Ababa Bole International Airport,2
Los Angeles / Tom Bradley International Airport,John F Kennedy International Airport,8
Amsterdam Airport Schiphol,Toronto Lester B. Pearson International Airport,2
Harry Reid International Airport,John F Kennedy International Airport,2
