origin_airport_name,destination_airport_name,count
İstanbul Airport,Washington Dulles International Airport,2
Miami International Airport,Ted Stevens Anchorage International Airport,2
Orlando International Airport,San Francisco International Airport,2
Hamad International Airport,Ninoy Aquino International Airport,4
Frankfurt Airport,Orlando International Airport,2
Soekarno-Hatta International Airport,King Abdulaziz International Airport,2
