origin_airport_name,destination_airport_name,count
London Heathrow Airport,Hong Kong International Airport,2
İstanbul Airport,Abeid Amani Karume International Airport,2
Kuala Lumpur International Airport,Incheon International Airport,2
Memphis International Airport,Kansas City International Airport,2
Seattle–Tacoma International Airport,Kahului International Airport,2
