origin_airport_name,destination_airport_name,count
Tokyo Haneda International Airport,Hartsfield Jackson Atlanta International Airport,2
Hong Kong International Airport,London Heathrow Airport,8
Dublin Airport,Denver International Airport,2
Ninoy Aquino International Airport,San Francisco International Airport,2
Logan International Airport,Luis Munoz Marin International Airport,2
Mactan Cebu International Airport,Incheon International Airport,2
Suvarnabhumi Airport,Incheon International Airport,2
