origin_airport_name,destination_airport_name,count
İstanbul Airport,San Francisco International Airport,2
Hong Kong International Airport,Charles de Gaulle International Airport,2
London Heathrow Airport,Nashville International Airport,2
Keflavik International Airport,Chicago O'Hare International Airport,2
Suvarnabhumi Airport,Narita International Airport,6
Shanghai Pudong International Airport,Cairo International Airport,2
