origin_airport_name,destination_airport_name,count
Auckland International Airport,Shanghai Pudong International Airport,2
Frankfurt Airport,General Felipe Ángeles International Airport,2
Helsinki Vantaa Airport,Narita International Airport,2
Malpensa International Airport,Ashgabat International Airport,2
