origin_airport_name,destination_airport_name,count
Frankfurt Airport,Guangzhou Baiyun International Airport,8
Dallas Fort Worth International Airport,Shanghai Pudong International Airport,8
Ninoy Aquino International Airport,Los Angeles / Tom Bradley International Airport,8
Vancouver International Airport,Narita International Airport,8
