origin_airport_name,destination_airport_name,count
Melbourne International Airport,Abu Dhabi International Airport,8
Frankfurt Airport,Sir Seewoosagur Ramgoolam International Airport,8
Tan Son Nhat International Airport,Frankfurt Airport,8
Kazan International Airport,Yakutsk Airport,8
