origin_airport_name,destination_airport_name,count
Beijing Capital International Airport,John F Kennedy International Airport,8
Amsterdam Airport Schiphol,Seattle–Tacoma International Airport,8
Los Angeles / Tom Bradley International Airport,Narita International Airport,16
Toronto Lester B. Pearson International Airport,Incheon International Airport,16
Charlotte Douglas International Airport,Phoenix Sky Harbor International Airport,8
Muscat International Airport,Kuala Lumpur International Airport,8
İstanbul Airport,Aeropuerto Internacional Lic. Benito Juárez,8
