origin_airport_name,destination_airport_name,count
London Gatwick Airport,Orlando International Airport,8
Suvarnabhumi Airport,Ben Gurion International Airport,8
Tokyo Haneda International Airport,Singapore Changi Airport,8
Charles de Gaulle International Airport,OR Tambo International Airport,8
Guarulhos - Governador André Franco Montoro International Airport,Adolfo Suárez Madrid–Barajas Airport,16
Norman Y. Mineta San Jose International Airport,Laurence G Hanscom Field,8
St Louis Lambert International Airport,San Francisco International Airport,8
OR Tambo International Airport,Zürich Airport,8
Ted Stevens Anchorage International Airport,Narita International Airport,8
