origin_airport_name,destination_airport_name,count
İstanbul Airport,George Bush Intercontinental Houston Airport,8
Melbourne International Airport,Los Angeles / Tom Bradley International Airport,8
London Heathrow Airport,Dallas Fort Worth International Airport,22
Phoenix Sky Harbor International Airport,Kahului International Airport,8
Guangzhou Baiyun International Airport,Cairo International Airport,8
Phuket International Airport,Shanghai Pudong International Airport,8
Singapore Changi Airport,Sydney Kingsford Smith International Airport,8
Charles de Gaulle International Airport,Logan International Airport,8
