destination_airport_name,count
Bandaranaike International Colombo Airport,54
Luis Munoz Marin International Airport,36
Humberto Delgado Airport (Lisbon Portela Airport),18
Long Beach Airport (Daugherty Field),18
Blaise Diagne International Airport,18
