origin_airport_name,destination_airport_name,count
İstanbul Airport,Dallas Fort Worth International Airport,9
Zhengzhou Xinzheng International Airport,Ted Stevens Anchorage International Airport,9
Keflavik International Airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,9
Logan International Airport,Incheon International Airport,9
Beijing Capital International Airport,Dubai International Airport,9
Keflavik International Airport,Logan International Airport,9
Singapore Changi Airport,OR Tambo International Airport,9
Kotoka International Airport,Dubai International Airport,9
