origin_airport_name,destination_airport_name,count
Los Angeles / Tom Bradley International Airport,Taiwan Taoyuan International Airport,18
Sydney Kingsford Smith International Airport,Hamad International Airport,9
Adolfo Suárez Madrid–Barajas Airport,Aeropuerto Internacional Lic. Benito Juárez,18
Munich Airport,Denver International Airport,9
Perth International Airport,Hamad International Airport,9
