origin_airport_name,destination_airport_name,count
San Francisco International Airport,Kempegowda International Airport,9
Malpensa International Airport,Narita International Airport,9
Sheremetyevo International Airport,Yakutsk Airport,9
Soekarno-Hatta International Airport,Beijing Capital International Airport,9
Daniel K Inouye International Airport,Los Angeles / Tom Bradley International Airport,18
Singapore Changi Airport,Shanghai Pudong International Airport,18
