origin_airport_name,destination_airport_name,count
Incheon International Airport,Hartsfield Jackson Atlanta International Airport,9
Amsterdam Airport Schiphol,Guangzhou Baiyun International Airport,9
Dubai International Airport,Singapore Changi Airport,18
London Heathrow Airport,Baltimore/Washington International Thurgood Marshall Airport,9
Indira Gandhi International Airport,Ngurah Rai (Bali) International Airport,9
