origin_airport_name,destination_airport_name,count
Singapore Changi Airport,San Francisco International Airport,18
Luxembourg-Findel International Airport,Dallas Fort Worth International Airport,9
Paris-Orly Airport,San Francisco International Airport,9
João Paulo II Airport,Toronto Lester B. Pearson International Airport,9
Shanghai Pudong International Airport,Malpensa International Airport,9
