origin_airport_name,destination_airport_name,count
Frankfurt Airport,Bandaranaike International Colombo Airport,9
Adolfo Suárez Madrid–Barajas Airport,John F Kennedy International Airport,9
Tan Son Nhat International Airport,İstanbul Airport,9
Sheremetyevo International Airport,Khabarovsk Novy Airport,9
Dubai International Airport,Shanghai Pudong International Airport,9
