origin_airport_name,destination_airport_name,count
Cincinnati Northern Kentucky International Airport,Narita International Airport,9
Rome–Fiumicino Leonardo da Vinci International Airport,Washington Dulles International Airport,9
Ben Gurion International Airport,John F Kennedy International Airport,9
Zaragoza Airport,John F Kennedy International Airport,9
Phuket International Airport,Incheon International Airport,18
Carrasco General Cesáreo L. Berisso International Airport,Adolfo Suárez Madrid–Barajas Airport,9
Zaragoza Airport,General Felipe Ángeles International Airport,9
Leipzig/Halle Airport,Cincinnati Northern Kentucky International Airport,14
