origin_airport_name,destination_airport_name,count
Frankfurt Airport,Frank Pais International Airport,9
Charles de Gaulle International Airport,Aeropuerto Internacional Lic. Benito Juárez,18
Kempegowda International Airport,Sydney Kingsford Smith International Airport,9
Humberto Delgado Airport (Lisbon Portela Airport),Recife/Guararapes - Gilberto Freyre International Airport,9
London Heathrow Airport,Chhatrapati Shivaji International Airport,9
Miami International Airport,Denver International Airport,9
Soekarno-Hatta International Airport,Dubai International Airport,9
Paphos International Airport,Cardiff International Airport,1
