origin_airport_name,destination_airport_name,count
Frankfurt Airport,Bandaranaike International Colombo Airport,22
Tan Son Nhat International Airport,İstanbul Airport,22
Sheremetyevo International Airport,Khabarovsk Novy Airport,24
Dubai International Airport,Shanghai Pudong International Airport,22
