origin_airport_name,destination_airport_name,count
Kansai International Airport,İstanbul Airport,22
Shanghai Pudong International Airport,Melbourne International Airport,44
Sheremetyevo International Airport,Beijing Daxing International Airport,22
Vienna International Airport,Incheon International Airport,22
