origin_airport_name,destination_airport_name,count
Al Maktoum International Airport,Hangzhou Xiaoshan International Airport,22
Xiamen Gaoqi International Airport,Melbourne International Airport,22
King Shaka International Airport,Dubai International Airport,22
Guangzhou Baiyun International Airport,Rome–Fiumicino Leonardo da Vinci International Airport,22
Harry Reid International Airport,Kahului International Airport,44
Miami International Airport,Phoenix Sky Harbor International Airport,22
London Heathrow Airport,Osmany International Airport,22
Mikonos Airport,London Gatwick Airport,22
Singapore Changi Airport,Taiwan Taoyuan International Airport,17
