origin_airport_name,destination_airport_name,count
Liège Airport,Shanghai Pudong International Airport,22
Suvarnabhumi Airport,Copenhagen Kastrup Airport,22
Sheremetyevo International Airport,Irkutsk International Airport,13
San Diego International Airport,Charlotte Douglas International Airport,11
