origin_airport_name,destination_airport_name,count
Hong Kong International Airport,Helsinki Vantaa Airport,22
Tan Son Nhat International Airport,Chubu Centrair International Airport,22
Miami International Airport,Ben Gurion International Airport,22
Abu Dhabi International Airport,Beijing Daxing International Airport,22
Toronto Lester B. Pearson International Airport,Indira Gandhi International Airport,2
