origin_airport_name,destination_airport_name,count
Adolfo Suárez Madrid–Barajas Airport,El Dorado International Airport,76
Taiwan Taoyuan International Airport,Vienna International Airport,38
Chicago O'Hare International Airport,Addis Ababa Bole International Airport,19
Incheon International Airport,Abu Dhabi International Airport,19
Hartsfield Jackson Atlanta International Airport,İstanbul Airport,19
Suvarnabhumi Airport,Addis Ababa Bole International Airport,16
