origin_airport_name,destination_airport_name,count
Hong Kong International Airport,Addis Ababa Bole International Airport,16
Frankfurt Airport,Toronto Lester B. Pearson International Airport,38
John F Kennedy International Airport,Indira Gandhi International Airport,19
Ted Stevens Anchorage International Airport,Charleston International Airport,19
Shanghai Pudong International Airport,Hamad International Airport,19
Shenyang Taoxian International Airport,Frankfurt Airport,19
