origin_airport_name,destination_airport_name,count
Frankfurt Airport,Bandaranaike International Colombo Airport,21
Tan Son Nhat International Airport,İstanbul Airport,21
Sheremetyevo International Airport,Khabarovsk Novy Airport,22
Dubai International Airport,Shanghai Pudong International Airport,21
