origin_airport_name,destination_airport_name,count
Incheon International Airport,Helsinki Vantaa Airport,21
London Heathrow Airport,Phoenix Sky Harbor International Airport,21
Logan International Airport,Narita International Airport,21
Frankfurt Airport,Nursultan Nazarbayev International Airport,6
