origin_airport_name,destination_airport_name,count
Amsterdam Airport Schiphol,Hato International Airport,21
Amsterdam Airport Schiphol,Vancouver International Airport,21
İstanbul Airport,Newark Liberty International Airport,21
Dublin Airport,Chicago O'Hare International Airport,21
Singapore Changi Airport,Brussels Airport,21
Hong Kong International Airport,Dubai International Airport,21
Jorge Chávez International Airport,Los Angeles / Tom Bradley International Airport,21
Shanghai Pudong International Airport,Athens Eleftherios Venizelos International Airport,21
John F Kennedy International Airport,Jomo Kenyatta International Airport,18
