origin_airport_name,destination_airport_name,count
Auckland International Airport,Haikou Meilan International Airport,21
Adolfo Suárez Madrid–Barajas Airport,Simón Bolívar International Airport,21
London Heathrow Airport,John F Kennedy International Airport,126
Keflavik International Airport,John F Kennedy International Airport,21
Keflavik International Airport,Vancouver International Airport,21
Brussels Airport,Narita International Airport,21
