origin_airport_name,destination_airport_name,count
Frankfurt Airport,San Francisco International Airport,42
Shanghai Pudong International Airport,İstanbul Airport,42
Charles de Gaulle International Airport,Sir Seewoosagur Ramgoolam International Airport,21
Seattle–Tacoma International Airport,Orlando International Airport,21
Frankfurt Airport,Sharm El Sheikh International Airport,6
