origin_airport_name,destination_airport_name,count
London Heathrow Airport,Aeropuerto Internacional Lic. Benito Juárez,21
Taiwan Taoyuan International Airport,Dubai International Airport,21
Charlotte Douglas International Airport,San Diego International Airport,21
Tan Son Nhat International Airport,Gimhae International Airport,24
Denver International Airport,Lihue Airport,18
Coimbatore International Airport,Singapore Changi Airport,2
