origin_airport_name,destination_airport_name,count
King Abdulaziz International Airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,21
Adolfo Suárez Madrid–Barajas Airport,Viru Viru International Airport,21
Daniel K Inouye International Airport,Harry Reid International Airport,21
Paris-Orly Airport,Newark Liberty International Airport,21
