origin_airport_name,destination_airport_name,count
Frankfurt Airport,Taiwan Taoyuan International Airport,3
Frankfurt Airport,Hong Kong International Airport,3
London Heathrow Airport,Dubai International Airport,9
Comodoro Arturo Merino Benítez International Airport,Charles de Gaulle International Airport,3
John F Kennedy International Airport,Dubai International Airport,3
Harry Reid International Airport,Logan International Airport,3
