origin_airport_name,destination_airport_name,count
Amsterdam Airport Schiphol,John F Kennedy International Airport,6
Suvarnabhumi Airport,Imam Khomeini International Airport,3
Melbourne International Airport,Singapore Changi Airport,3
Cincinnati Northern Kentucky International Airport,Leipzig/Halle Airport,3
Guangzhou Baiyun International Airport,Auckland International Airport,3
Hangzhou Xiaoshan International Airport,Hamad International Airport,3
