origin_airport_name,destination_airport_name,count
Memphis International Airport,Al Maktoum International Airport,3
Singapore Changi Airport,Munich Airport,6
Dallas Fort Worth International Airport,Kahului International Airport,3
Ted Stevens Anchorage International Airport,Kansai International Airport,3
