origin_airport_name,destination_airport_name,count
Auckland International Airport,Shanghai Pudong International Airport,3
Frankfurt Airport,General Felipe Ángeles International Airport,3
Helsinki Vantaa Airport,Narita International Airport,3
Malpensa International Airport,Ashgabat International Airport,3
